authorId,name,Affiliations,Affiliation_type
10310238,C. Poh,The University of Edinburgh,university
2431843,Zhuofan Liao,Berkshire Hathaway,company
2109960523,Ruiming Zhang,Université PSL,university
32434251,Shiming He,The University of Edinburgh,university
1796706,Daojian Zeng,Massachusetts Institute of Technology (MIT) ,university
2143716755,Jin Wang,ExxonMobil,company
79987966,Hye-jin Kim,Massachusetts Institute of Technology (MIT) ,university
1500391633,Tianli Zhou,Dell Technologies,company
143804003,C. Tian,Johns Hopkins University,university
34560963,Marcel von Maltitz,UPS,company
1388359283,Dominik Bitzer,King's College London,university
2902874,G. Carle,Procter & Gamble,company
3403873,Ruben Taelman,Home Depot,company
2701137,M. V. Sande,The University of Edinburgh,university
1723397,R. Verborgh,Microsoft,company
2663863,Edgars Rencis,McKesson,company
10814707,Juris Barzdins,Comcast,company
3026889,Mikus Grasmanis,FedEx,company
2868722,A. Sostaks,"Nanyang Technological University, Singapore (NTU)",university
2042697689,Mahmudul Hassan,ETH Zurich - Swiss Federal Institute of Technology,university
1720381,S. Bansal,Harvard University,university
2756615,I. Arisi,Imperial College London,university
3341829,P. Bertolazzi,Intel,company
50064714,Eleonora Cappelli,Procter & Gamble,company
6922855,F. Conte,Humana,company
6339256,Fabio Cumbo,The Chinese University of Hong Kong (CUHK),university
2866596,G. Fiscon,Columbia University,university
2484334,M. Sonnessa,CVS Health,company
2794706,F. Taglino,AmerisourceBergen,company
152592027,Akshatha G. Desai,State Farm Insurance,company
145071267,John J. Connolly,University of Chicago,university
34618196,Michael E. March,Citigroup,company
145419907,C. Hou,Pfizer,company
2468645,R. Chiavacci,California Institute of Technology (Caltech),university
2267036,Cecilia Kim,Delft University of Technology,university
50593801,G. Lyon,Bank of America,company
48901174,D. Hadley,PepsiCo Beverages,company
48391237,H. Hakonarson,Verizon Communications,company
2701137,M. V. Sande,The London School of Economics and Political Science (LSE),university
1723397,R. Verborgh,Elevance Health,company
32435123,J. Herwegen,Elevance Health,company
1691320,E. Mannens,Ford Motor,company
144520698,R. Walle,Technical University of Munich,university
2371371,Vu-Linh Nguyen,Dell Technologies,company
1893645,Sébastien Destercke,The University of Sydney,university
2950550,M. Masson,Northwestern University,university
2111335853,Zhida Chen,Massachusetts Institute of Technology (MIT) ,university
2297264,Lisi Chen,Imperial College London,university
144145211,G. Cong,Pfizer,company
145917501,Christian S. Jensen,University of Toronto,university
153475895,Bridger Herman,University of Toronto,university
2089478126,Maxwell Omdal,Bank of America,company
1825752990,Stephanie Zeller,Verizon Communications,company
2141634264,Clara A. Richter,Target,company
3307286,F. Samsel,ExxonMobil,company
144027436,G. Abram,"University of California, Los Angeles (UCLA)",university
145735309,Daniel F. Keefe,Humana,company
2611077,C. Marchet,Marathon Petroleum,company
1895213,C. Boucher,Cardinal Health,company
1879835,S. Puglisi,Lowe's,company
145235635,P. Medvedev,Intel,company
2187168,Mikaël Salson,The University of Sydney,university
2279576,R. Chikhi,Target,company
144759563,Vraj Shah,Home Depot,company
47319783,Side Li,The University of New South Wales (UNSW Sydney),university
2119303314,Arun Kumar,Centene,company
1796044,L. Saul,Home Depot,company
2108545581,Yuhao Zhang,Tsinghua University,university
2119303314,Arun Kumar,State Farm Insurance,company
2984224,Qinglei Kong,Costco Wholesale,company
103073143,Rongxing Lu,Marathon Petroleum,company
144637915,M. Ma,ETH Zurich - Swiss Federal Institute of Technology,university
3326354,Haiyong Bao,Microsoft,company
35202970,Franck Michel,IBM,company
1390195074,C. Faron-Zucker,The University of Edinburgh,university
1773317,O. Corby,ETH Zurich - Swiss Federal Institute of Technology,university
1753013,Fabien L. Gandon,The Chinese University of Hong Kong (CUHK),university
2076551398,Brian D Corrie,Wells Fargo,company
47735860,Nishanth Marthandan,UnitedHealth Group,company
51033496,Bojan Zimonja,Imperial College London,university
51016309,Jerome Jaglale,The University of Edinburgh,university
2145500286,Yang Zhou,Technical University of Munich,university
6600617,E. Barr,University of Cambridge,university
51020514,Nicole Knoetze,Ford Motor,company
41222371,F. Breden,Seoul National University,university
1775131,S. Christley,Technical University of Munich,university
117719392,Jamie K. Scott,UCL,university
3256759,L. Cowell,"University of California, Berkeley (UCB)",university
3842794,F. Breden,UPS,company
2686365,Fu Zhang,UPS,company
2133843731,Ke Wang,Comcast,company
9248001,Zhiyin Li,Monash University,university
4671421,Jingwei Cheng,University of Oxford,university
3059455,Mohamed Nadjib Mami,The University of Melbourne,university
2235966,D. Graux,King's College London,university
1705658,S. Scerri,Delft University of Technology,university
2362078,Hajira Jabeen,State Farm Insurance,company
145044578,S. Auer,State Farm Insurance,company
1899648,Kisung Lee,University of Pennsylvania,university
46458150,Ling Liu,Verizon Communications,company
143642366,R. Ganti,Verizon Communications,company
1718467,M. Srivatsa,California Institute of Technology (Caltech),university
2145907057,Qi Zhang,Elevance Health,company
144586053,Yang Zhou,Wells Fargo,company
2115979102,Qingyang Wang,Fannie Mae,company
51198806,Christian Aebeloe,University of Toronto,university
34872616,Gabriela Montoya,Cornell University,university
1682407,K. Hose,UCL,university
2115811945,Chi Zhang,The University of Sydney,university
144204299,J. Beetz,Verizon Communications,company
35195456,B. Vries,McKesson,company
151067933,J. Werbrouck,Ford Motor,company
89551211,M. Senthilvel,Comcast,company
144204299,J. Beetz,Phillips 66,company
39454836,P. Pauwels,Fudan University,university
144105942,S. Brandt,Massachusetts Institute of Technology (MIT) ,university
3449760,E. G. Kalayci,Cardinal Health,company
145500489,V. Ryzhikov,"University of California, Berkeley (UCB)",university
47490276,Guohui Xiao,Marathon Petroleum,company
1749505,M. Zakharyaschev,Citigroup,company
39376048,Diptikalyan Saha,MetLife,company
2327080,Avrilia Floratou,Citigroup,company
145590185,Karthik Sankaranarayanan,Dell Technologies,company
1856878,U. F. Minhas,King's College London,university
3441349,Ashish R. Mittal,Cigna,company
143972996,Fatma Özcan,Seoul National University,university
2108123758,Yunhao Zhang,Target,company
144593763,Rong Chen,AT&T,company
2118438836,Haibo Chen,University of Michigan-Ann Arbor,university
2701137,M. V. Sande,Phillips 66,company
1723397,R. Verborgh,King's College London,university
2911425,Patrick Hochstenbach,Cigna,company
8050194,H. Sompel,Technical University of Munich,university
145619750,R. Andrews,CVS Health,company
2914969,S. Suriadi,The University of New South Wales (UNSW Sydney),university
144815594,C. Ouyang,CVS Health,company
120850714,E. Poppe,New York University (NYU),university
2285196231,Leonid Libkin,UnitedHealth Group,company
2243335778,Wim Martens,Monash University,university
2434366,D. Vrgoc,Wells Fargo,company
3319633,Kemele M. Endris,The University of Manchester,university
2066369448,Mikhail Galkin,CVS Health,company
2115114,Ioanna Lytra,AmerisourceBergen,company
3059455,Mohamed Nadjib Mami,ExxonMobil,company
143858195,Maria-Esther Vidal,Seoul National University,university
145044578,S. Auer,McGill University,university
39663634,M. Malki,Peking University,university
35318166,Hamdi Ben Hamadou,Bank of America,company
143696205,M. Chevalier,PepsiCo Beverages,company
1761667,A. Péninou,Imperial College London,university
2862341,O. Teste,Centene,company
2108533,Marcin Wylot,University of Cambridge,university
1393644275,P. Cudré-Mauroux,Stanford University,university
1733076,M. Hauswirth,Lowe's,company
1727784,Paul T. Groth,University of Toronto,university
145749443,I. Abdelaziz,Columbia University,university
1801187,Essam Mansour,"Nanyang Technological University, Singapore (NTU)",university
2168047,M. Ouzzani,Lowe's,company
1704622,Ashraf Aboulnaga,Walgreens Boots Alliance,company
2000187,Panos Kalnis,UPS,company
1690504,Thierry Hamon,University of Cambridge,university
1732198,N. Grabar,Cornell University,university
1791253,Fleur Mougin,McKesson,company
25017334,B. Kolev,Target,company
144255847,P. Valduriez,The University of Manchester,university
2015216,Carlyna Bondiombouy,National University of Singapore (NUS),university
1398264223,R. Jiménez-Peris,Johnson & Johnson,company
2489164,Raquel Pau,Princeton University,university
147131429,José Pereira,University of Chicago,university
153750193,A. Soylu,Home Depot,company
144911780,M. Giese,AT&T,company
1783242,R. Schlatte,The London School of Economics and Political Science (LSE),university
1402158435,Ernesto Jiménez-Ruiz,AT&T,company
1697928,E. Kharlamov,Verizon Communications,company
3342377,Özgür L. Özçep,Pfizer,company
2028218,C. Neuenstadt,Stanford University,university
144105942,S. Brandt,Humana,company
1876123,A. Eldawy,Costco Wholesale,company
1756679,M. Mokbel,EPFL,university
1388622435,Saif Al-Harthi,National University of Singapore (NUS),university
1404602362,Abdulhadi Alzaidy,University of Michigan-Ann Arbor,university
32653213,Kareem Tarek,Kyoto University,university
2635216,Sohaib Ghani,UnitedHealth Group,company
3319633,Kemele M. Endris,University of Michigan-Ann Arbor,university
2066369448,Mikhail Galkin,Citigroup,company
2115114,Ioanna Lytra,Wells Fargo,company
3059455,Mohamed Nadjib Mami,Monash University,university
143858195,Maria-Esther Vidal,Humana,company
145044578,S. Auer,University of Michigan-Ann Arbor,university
2899295,G. I. Diaz,Microsoft,company
144658846,M. Arenas,University of Toronto,university
1750856,Michael Benedikt,ETH Zurich - Swiss Federal Institute of Technology,university
144145211,G. Cong,Cardinal Health,company
145917501,Christian S. Jensen,UCL,university
39527078,Mengchu Cai,Lowe's,company
2062848,M. Grund,Monash University,university
2110760082,Anurag Gupta,EPFL,university
12421844,F. Nagel,Meta Platforms,company
2754078,Ippokratis Pandis,Wells Fargo,company
1786049,Y. Papakonstantinou,State Farm Insurance,company
1835963,M. Petropoulos,Phillips 66,company
35318166,Hamdi Ben Hamadou,Princeton University,university
1702822,Faïza Ghozzi,Tsinghua University,university
1761667,A. Péninou,The University of Manchester,university
2862341,O. Teste,Imperial College London,university
2840853,Javad Chamanara,"University of California, Los Angeles (UCLA)",university
1389035902,B. König-Ries,Humana,company
145531067,H. V. Jagadish,Chevron,company
3415323,Ying-Ti Liao,FedEx,company
2143543532,Jiazheng Zhou,CVS Health,company
2110037201,Chia-Hung Lu,Comcast,company
50358415,Shih-Chang Chen,The London School of Economics and Political Science (LSE),university
145377105,Ching-Hsien Hsu,Bank of America,company
1712168,Wenguang Chen,Pfizer,company
2180080,M. Jiang,The University of Edinburgh,university
2114033769,Yeh-Ching Chung,FedEx,company
144502903,W. Fan,Université PSL,university
1729031,Floris Geerts,Dell Technologies,company
2125469004,Yang Cao,EPFL,university
2063047670,Ting Deng,The London School of Economics and Political Science (LSE),university
2069299218,Ping Lu,Delft University of Technology,university
3361826,R. Bonaque,CVS Health,company
152612731,Tien-Duc Cao,Cigna,company
2772242,Bogdan Cautis,The University of Edinburgh,university
2273645,François Goasdoué,University of Chicago,university
2086632521,J. Letelier,Yale University,university
1739309,I. Manolescu,Dell Technologies,company
1412353532,O. Mendoza-Trejo,Technical University of Munich,university
3099593,S. Ribeiro,The University of Manchester,university
2404850,Xavier Tannier,University of British Columbia,university
2812731,M. Thomazo,University of Cambridge,university
1741623,O. Pivert,FedEx,company
50458739,Olfa Slama,Cigna,company
2673479,Virginie Thion,Fudan University,university
2069981213,Fan Jiang,Intel,company
1726081,C. Leung,New York University (NYU),university
2100621,Linwang Yuan,The University of Queensland,university
2660835,Zhaoyuan Yu,Citigroup,company
145773524,Wen Luo,General Electric,company
98150490,Yong Hu,MetLife,company
2931093,Linyao Feng,The Australian National University,university
145555027,A. Zhu,Cardinal Health,company
1735083,Vikash K. Mansinghka,General Electric,company
6304049,R. Tibbetts,Seoul National University,university
1679603,Jay Baxter,University of Chicago,university
3210220,Patrick Shafto,The University of New South Wales (UNSW Sydney),university
31900173,Baxter S. Eaves,General Motors,company
2115811945,Chi Zhang,Cardinal Health,company
144204299,J. Beetz,Delft University of Technology,university
2810491,Vijay Ingalalli,Intel,company
1789397,D. Ienco,University of Chicago,university
1744598,P. Poncelet,Kyoto University,university
1725656,S. Villata,Walmart,company
1758301,P. Upadhyaya,The University of Manchester,university
1718134,M. Balazinska,Technical University of Munich,university
144823759,Dan Suciu,Cardinal Health,company
2393008,P. Fafalios,Cornell University,university
2910199,Thanos Yannakis,Lowe's,company
1801959,Yannis Tzitzikas,Procter & Gamble,company
2064746531,Fabio Benedetti,ExxonMobil,company
2724566,S. Bergamaschi,Walgreens Boots Alliance,company
3081813,Laura Po,Johns Hopkins University,university
2393008,P. Fafalios,The University of Tokyo,university
1801959,Yannis Tzitzikas,Cornell University,university
2586969,Lorena Etcheverry,The University of Sydney,university
2070105034,A. Vaisman,UnitedHealth Group,company
51413028,Dan P. K. Seedah,Microsoft,company
72448716,Carine Choubassi,Chevron,company
1483964179,Fernanda Leite,Peking University,university
1741623,O. Pivert,McGill University,university
50458739,Olfa Slama,University of British Columbia,university
145433223,Grégory Smits,Valero Energy,company
2673479,Virginie Thion,Wells Fargo,company
6435323,Florian Haag,Fudan University,university
1703432,S. Lohmann,Pfizer,company
25871431,Stephan Siek,FedEx,company
2255769385,Thomas Ertl,Northwestern University,university
90981528,Ahmed El-Roby,Technical University of Munich,university
2073283133,Khalid Ammar,MetLife,company
